"","tf"
"입맞추다",49
"김소은",19
"류진",13
"서영희",13
"다시보기",11
"지현우",11
"21",10
"21일",10
"8월",10
"윤두준",10
"3회",7
"제1",7
"남지현",6
"2회",5
"보기",4
"언니",4
"예고",4
"재미",4
"두준두준",3
"레알",3
"뷰티",3
"비스트",3
"응원",3
"제2",3
"특별출연",3
"110821",2
"4minute언니",2
"8월21",2
"과시",2
"뉴스",2
"뉴스스크랩",2
"돌벅지",2
"두준",2
"멋지다",2
"멤버",2
"모습",2
"본방사수",2
"사랑",2
"수아",2
"연기자",2
"예고보기",2
"완전",2
"우리",2
"윤두준이",2
"지현언니",2
"진짜",2
"천번의입맞춤3",2
"촬영",2
"토도우",2
"화제",2
